statusId|sensorName|x|y|z|timestamp
21|Linear Acceleration| 2.0958824|2.6197345|-4.6664543 |1557968824546
21|Linear Acceleration| 1.9060874|2.6034753|-5.481176 |1557968824558
21|Linear Acceleration| 1.0423689|2.1822689|-6.3462715 |1557968824569
21|Linear Acceleration| -0.25282574|1.4904561|-6.575762 |1557968824576
21|Linear Acceleration| -1.260467|1.0173087|-5.380241 |1557968824587
21|Linear Acceleration| -1.3741379|1.5274372|-5.2820153 |1557968824598
21|Linear Acceleration| -1.7609186|1.5583668|-5.752027 |1557968824606
21|Linear Acceleration| -1.0563874|0.9935341|-6.1390457 |1557968824618
21|Linear Acceleration| -0.43034792|0.13659048|-7.566818 |1557968824626
21|Linear Acceleration| -0.23413372|-0.019290924|-8.429923 |1557968824636
21|Linear Acceleration| -0.08022022|-0.02065134|-7.8786693 |1557968824645
21|Linear Acceleration| -0.07833862|0.08939552|-6.3373256 |1557968824655
21|Linear Acceleration| -0.15192509|0.1785407|-5.1879125 |1557968824665
21|Linear Acceleration| -0.49733543|0.39630556|-5.204543 |1557968824678
21|Linear Acceleration| -1.3494341|0.37599087|-5.1442504 |1557968824685
21|Linear Acceleration| -1.8146589|-0.11658287|-5.022339 |1557968824695
21|Linear Acceleration| -3.57616|1.2271562|-7.148474 |1557968824706
21|Linear Acceleration| -4.331646|0.965641|-10.179472 |1557968824715
21|Linear Acceleration| -4.0302663|0.3414626|-9.477437 |1557968824725
21|Linear Acceleration| -3.7232146|0.7520957|-7.628184 |1557968824735
21|Linear Acceleration| -3.880573|1.8218648|-6.887697 |1557968824746
21|Linear Acceleration| -3.7500243|2.2560692|-5.711958 |1557968824755
21|Linear Acceleration| -2.807477|1.1330476|-5.117042 |1557968824764
21|Linear Acceleration| 10.832531|-17.998653|-6.26275 |1557968824775
21|Linear Acceleration| 15.3099575|-34.467026|-5.86405 |1557968824785
21|Linear Acceleration| 7.568972|-34.111965|-8.207697 |1557968824796
21|Linear Acceleration| -2.7909746|-19.69273|-7.576727 |1557968824804
21|Linear Acceleration| -3.6198366|-7.7574015|-7.328586 |1557968824816
21|Linear Acceleration| -3.8142896|-1.6131163|-7.5127664 |1557968824824
21|Linear Acceleration| -3.466362|1.1666055|-7.7851434 |1557968824834
21|Linear Acceleration| -3.1815007|1.4314389|-7.4623976 |1557968824844
21|Linear Acceleration| -3.1501124|-0.9436507|-6.9742002 |1557968824854
21|Linear Acceleration| -2.5146568|-5.2441697|-6.539031 |1557968824865
21|Linear Acceleration| -2.523911|-6.9715686|-6.580133 |1557968824874
21|Linear Acceleration| -2.8617637|-7.385796|-6.470238 |1557968824885
21|Linear Acceleration| -4.1755867|-6.3071423|-6.0906916 |1557968824894
21|Linear Acceleration| -5.9817057|-4.6286154|-5.7949877 |1557968824906
21|Linear Acceleration| -6.7623677|-3.6349397|-5.9153194 |1557968824914
21|Linear Acceleration| -5.9855137|-3.2582464|-5.977369 |1557968824925
21|Linear Acceleration| -4.3347836|-2.9569268|-5.9909225 |1557968824933
21|Linear Acceleration| -2.8424563|-2.6202464|-6.488939 |1557968824943
21|Linear Acceleration| -1.6590173|-2.410893|-6.9085565 |1557968824955
21|Linear Acceleration| -1.1436293|-2.5651097|-7.0196476 |1557968824963
21|Linear Acceleration| -1.02147|-2.7308307|-7.0317464 |1557968824974
21|Linear Acceleration| -1.1952429|-3.0390987|-7.014239 |1557968824983
21|Linear Acceleration| -1.1237056|-3.1987925|-6.9172306 |1557968824992
21|Linear Acceleration| -0.9996737|-3.325842|-6.8499236 |1557968825005
21|Linear Acceleration| -1.0052396|-3.167966|-6.7399893 |1557968825013
21|Linear Acceleration| -0.7825422|-3.1010861|-6.487417 |1557968825024
21|Linear Acceleration| -0.51924133|-3.0588107|-6.378006 |1557968825033
21|Linear Acceleration| -0.63546646|-3.1796942|-6.2333145 |1557968825042
21|Linear Acceleration| -1.1196879|-3.17631|-6.3220344 |1557968825054
21|Linear Acceleration| -1.7537305|-3.1464705|-6.2720633 |1557968825063
21|Linear Acceleration| -2.0930243|-3.1273966|-6.252745 |1557968825074
21|Linear Acceleration| -2.3901455|-3.0720282|-6.294375 |1557968825082
21|Linear Acceleration| -2.744351|-2.9932785|-6.397917 |1557968825095
21|Linear Acceleration| -2.9116821|-3.1773515|-6.464087 |1557968825102
21|Linear Acceleration| -2.8879223|-3.3170295|-6.591356 |1557968825114
21|Linear Acceleration| -2.9678886|-3.396679|-6.764267 |1557968825123
21|Linear Acceleration| -2.9455178|-3.3931751|-6.7896523 |1557968825132
21|Linear Acceleration| -2.853931|-3.420093|-6.7006445 |1557968825143
21|Linear Acceleration| -2.8315213|-3.2356548|-6.873312 |1557968825152
21|Linear Acceleration| -2.7752457|-3.1582994|-7.1257625 |1557968825162
21|Linear Acceleration| -2.6967332|-3.0136533|-7.392952 |1557968825172
21|Linear Acceleration| -2.6314623|-2.7671852|-7.876498 |1557968825181
21|Linear Acceleration| -2.5703857|-2.5288844|-8.266001 |1557968825191
21|Linear Acceleration| -2.4138227|-2.3064055|-8.818789 |1557968825201
21|Linear Acceleration| -2.1984096|-2.120984|-9.278256 |1557968825212
21|Linear Acceleration| -2.0388076|-2.1196818|-9.852456 |1557968825222
21|Linear Acceleration| -1.7440127|-2.2155561|-10.448548 |1557968825233
21|Linear Acceleration| -1.5126117|-2.2389774|-11.080941 |1557968825241
21|Linear Acceleration| -1.2605593|-2.5642838|-11.728759 |1557968825251
21|Linear Acceleration| -0.8591245|-3.2287593|-11.868519 |1557968825260
21|Linear Acceleration| -0.89282453|-4.033386|-11.768505 |1557968825271
21|Linear Acceleration| -0.72987396|-4.954334|-11.632475 |1557968825281
21|Linear Acceleration| -0.25411928|-5.80816|-11.946188 |1557968825291
21|Linear Acceleration| -0.6544243|-5.980486|-11.751732 |1557968825300
21|Linear Acceleration| -0.7226808|-6.1414146|-11.571451 |1557968825312
21|Linear Acceleration| -0.7892953|-6.0816936|-10.972694 |1557968825321
21|Linear Acceleration| -0.37149|-5.6149044|-9.762602 |1557968825331
21|Linear Acceleration| 0.02644527|-5.265068|-7.6318607 |1557968825340
21|Linear Acceleration| 0.7684845|-4.4782944|-6.379444 |1557968825350
21|Linear Acceleration| -0.08959174|-2.5066357|-5.7396846 |1557968825360
21|Linear Acceleration| -1.0147208|-0.67934704|-5.043284 |1557968825372
21|Linear Acceleration| -0.5925757|-0.3591404|-4.355507 |1557968825380
21|Linear Acceleration| -0.6029941|-0.7241211|-4.395362 |1557968825392
21|Linear Acceleration| -0.18212616|-1.3089981|-4.552183 |1557968825400
21|Linear Acceleration| 0.6228174|-1.2991982|-4.63875 |1557968825410
21|Linear Acceleration| 1.0660679|-0.8046255|-5.474245 |1557968825421
21|Linear Acceleration| 0.9956634|-0.233531|-6.6475153 |1557968825431
21|Linear Acceleration| 0.08362365|0.095620155|-7.1631074 |1557968825439
21|Linear Acceleration| -1.5224674|0.22963238|-7.1637683 |1557968825452
21|Linear Acceleration| -2.893711|0.33943176|-6.8992515 |1557968825460
21|Linear Acceleration| -5.015965|0.9516115|-5.997599 |1557968825469
21|Linear Acceleration| -5.7532687|1.5650282|-5.6602726 |1557968825479
21|Linear Acceleration| -5.637705|2.4063473|-5.153859 |1557968825489
21|Linear Acceleration| -5.756326|3.3545208|-4.536278 |1557968825499
21|Linear Acceleration| -5.5200043|4.1200557|-4.3035355 |1557968825509
21|Linear Acceleration| -4.449092|4.4769783|-4.1749125 |1557968825521
21|Linear Acceleration| -3.4735599|4.7818027|-3.5876918 |1557968825529
21|Linear Acceleration| -2.5022228|4.643463|-3.25655 |1557968825539
21|Linear Acceleration| -2.3700552|4.419075|-3.9123406 |1557968825548
21|Linear Acceleration| -2.6100261|4.0325875|-4.345336 |1557968825559
21|Linear Acceleration| -2.9376073|3.641162|-4.076271 |1557968825569
21|Linear Acceleration| -3.4206586|3.46492|-4.22686 |1557968825579
21|Linear Acceleration| -3.8620186|3.6046324|-4.3582697 |1557968825588
21|Linear Acceleration| -3.9268913|3.9743752|-4.4385214 |1557968825598
21|Linear Acceleration| -4.228627|4.557226|-4.669025 |1557968825610
21|Linear Acceleration| -4.3709545|5.1783514|-4.848394 |1557968825619
21|Linear Acceleration| -4.34459|5.5529566|-4.8833165 |1557968825629
21|Linear Acceleration| -4.176101|5.8820224|-4.6709642 |1557968825638
21|Linear Acceleration| -3.9575346|6.049656|-4.595738 |1557968825648
21|Linear Acceleration| -3.4958267|5.923099|-4.970581 |1557968825658
21|Linear Acceleration| -2.8224454|5.5356007|-5.540597 |1557968825668
21|Linear Acceleration| -2.0627184|5.0447288|-6.254733 |1557968825678
21|Linear Acceleration| -1.5689328|4.5348473|-6.91825 |1557968825689
21|Linear Acceleration| -1.4589839|4.1350937|-7.0324855 |1557968825698
21|Linear Acceleration| -1.9247515|3.8110452|-7.1801043 |1557968825709
21|Linear Acceleration| -2.556325|3.7564654|-6.918793 |1557968825717
21|Linear Acceleration| -3.2259874|3.7882066|-6.722295 |1557968825730
21|Linear Acceleration| -3.5656958|3.8406138|-6.7709007 |1557968825738
21|Linear Acceleration| -3.6352818|3.9376397|-6.952752 |1557968825749
21|Linear Acceleration| -3.401563|3.757399|-7.6288233 |1557968825757
21|Linear Acceleration| -3.0851862|3.7362447|-7.6513953 |1557968825768
21|Linear Acceleration| -3.027771|3.800425|-7.321082 |1557968825776
21|Linear Acceleration| -3.7189|4.253255|-6.169822 |1557968825788
21|Linear Acceleration| -5.229939|4.560498|-6.546339 |1557968825799
21|Linear Acceleration| -6.763385|2.7781167|-13.035017 |1557968825807
21|Linear Acceleration| -6.6967335|-3.8578606|-20.943562 |1557968825818
21|Linear Acceleration| -3.5151818|-11.681758|-12.659182 |1557968825827
21|Linear Acceleration| -1.1292442|-11.589494|-2.546721 |1557968825837
21|Linear Acceleration| -1.7752336|-3.187358|1.3679858 |1557968825847
21|Linear Acceleration| -3.2946966|2.5080538|-1.5069729 |1557968825858
21|Linear Acceleration| -3.7795002|4.0218434|-8.127606 |1557968825866
21|Linear Acceleration| -3.8392584|3.0406194|-11.766289 |1557968825878
21|Linear Acceleration| -3.6971247|2.2832537|-6.0449743 |1557968825887
21|Linear Acceleration| -4.077662|2.5982099|-3.5673146 |1557968825898
21|Linear Acceleration| -4.1112576|2.928887|-3.4143763 |1557968825906
21|Linear Acceleration| -3.009357|2.6296992|-3.8614364 |1557968825919
21|Linear Acceleration| -1.6007257|1.1240301|-3.8820934 |1557968825926
21|Linear Acceleration| -0.4308648|-1.1851883|-3.482838 |1557968825937
21|Linear Acceleration| -0.0991745|-3.228609|-3.6642683 |1557968825946
21|Linear Acceleration| -0.7730069|-4.5627832|-4.8645205 |1557968825956
21|Linear Acceleration| -1.795844|-4.4363585|-5.529041 |1557968825968
21|Linear Acceleration| -2.4129333|-3.6536932|-5.4727736 |1557968825976
21|Linear Acceleration| -2.0794225|-3.1102867|-4.894801 |1557968825987
21|Linear Acceleration| -1.6979873|-2.8431072|-4.8723364 |1557968825995
21|Linear Acceleration| -1.1184739|-3.1540518|-5.000368 |1557968826006
21|Linear Acceleration| -0.5395278|-3.5636177|-5.5326285 |1557968826016
21|Linear Acceleration| -1.1124346|-3.057602|-6.3009534 |1557968826025
21|Linear Acceleration| -1.3616838|-2.3492098|-6.19963 |1557968826035
21|Linear Acceleration| -1.1727089|-1.8848591|-5.768973 |1557968826045
21|Linear Acceleration| -0.5706104|-1.7447853|-5.4903936 |1557968826055
21|Linear Acceleration| 0.16241121|-1.7444983|-5.5216436 |1557968826065
21|Linear Acceleration| 0.4155239|-1.6051035|-5.907805 |1557968826075
21|Linear Acceleration| 0.289742|-1.3009987|-6.2958517 |1557968826085
21|Linear Acceleration| -0.10229623|-1.0374041|-6.6456985 |1557968826094
21|Linear Acceleration| -0.32442117|-0.9153104|-6.73028 |1557968826106
21|Linear Acceleration| -0.4762994|-0.8322573|-6.7345285 |1557968826115
21|Linear Acceleration| -0.41437173|-0.769392|-6.524076 |1557968826127
21|Linear Acceleration| -0.44816566|-0.3713436|-6.7499027 |1557968826134
21|Linear Acceleration| -0.8104471|-0.045248985|-7.0212526 |1557968826144
21|Linear Acceleration| -1.2283233|-0.0036931038|-7.355159 |1557968826154
21|Linear Acceleration| -1.3044144|-0.4810295|-7.8862348 |1557968826164
21|Linear Acceleration| -1.3692658|-0.57089853|-8.126654 |1557968826174
