statusId|sensorName|x|y|z|timestamp
17|Linear Acceleration|4.2601166|-4.669769|8.674431|1557968689747
17|Linear Acceleration|4.0565276|-4.9004264|8.552631|1557968689756
17|Linear Acceleration|4.000449|-5.01483|8.441445|1557968689766
17|Linear Acceleration|4.2924957|-5.1187606|8.671269|1557968689777
17|Linear Acceleration|4.6871204|-5.240906|8.556879|1557968689787
17|Linear Acceleration|4.6771445|-5.178344|8.048012|1557968689796
17|Linear Acceleration|4.3670363|-5.203556|7.2550454|1557968689806
17|Linear Acceleration|4.0536313|-5.3704853|6.605152|1557968689816
17|Linear Acceleration|3.6464906|-5.5561876|6.60351|1557968689826
17|Linear Acceleration|3.5707068|-5.627393|6.6382227|1557968689836
17|Linear Acceleration|3.4554245|-5.6473684|6.844091|1557968689846
17|Linear Acceleration|3.8421779|-5.808838|7.281127|1557968689856
17|Linear Acceleration|4.1577682|-5.8908696|7.1394563|1557968689866
17|Linear Acceleration|4.228726|-5.88235|6.932968|1557968689875
17|Linear Acceleration|4.3043385|-5.969091|7.1262083|1557968689885
17|Linear Acceleration|4.475305|-6.093373|7.327459|1557968689896
17|Linear Acceleration|4.3152575|-6.1917844|7.28544|1557968689906
17|Linear Acceleration|4.0849032|-6.45045|7.3659663|1557968689915
17|Linear Acceleration|3.8799481|-6.6822033|7.6600904|1557968689925
17|Linear Acceleration|3.7281437|-6.7383537|7.789424|1557968689935
17|Linear Acceleration|4.336076|-6.9588366|8.024366|1557968689945
17|Linear Acceleration|4.7375536|-6.7680836|7.878941|1557968689955
17|Linear Acceleration|4.7883244|-6.423175|7.529835|1557968689965
17|Linear Acceleration|4.7022133|-6.584923|7.289917|1557968689975
17|Linear Acceleration|4.5478535|-6.9856696|7.3334684|1557968689985
17|Linear Acceleration|4.128282|-7.03149|7.5595994|1557968689995
17|Linear Acceleration|4.095896|-7.416547|7.670338|1557968690004
17|Linear Acceleration|4.124364|-7.5469036|8.060999|1557968690015
17|Linear Acceleration|4.0615683|-7.6240606|8.389403|1557968690025
17|Linear Acceleration|3.8004043|-7.860245|8.292961|1557968690035
17|Linear Acceleration|3.5742996|-7.7452006|8.290669|1557968690044
17|Linear Acceleration|3.5792668|-8.015839|8.133299|1557968690054
17|Linear Acceleration|3.5369275|-8.13891|8.076019|1557968690064
17|Linear Acceleration|3.6407008|-7.9503136|7.6742144|1557968690075
17|Linear Acceleration|4.0400915|-7.776713|6.7345185|1557968690084
17|Linear Acceleration|4.3014154|-7.617684|6.178402|1557968690094
17|Linear Acceleration|4.04046|-7.620419|6.1201625|1557968690104
17|Linear Acceleration|3.8040752|-7.6648135|6.2977657|1557968690114
17|Linear Acceleration|3.5803103|-8.122981|7.411998|1557968690123
17|Linear Acceleration|3.7884316|-8.862706|7.7964253|1557968690133
17|Linear Acceleration|4.549046|-9.281033|8.0111|1557968690144
17|Linear Acceleration|4.3404803|-9.1405115|8.537098|1557968690154
17|Linear Acceleration|4.784334|-9.221988|8.401428|1557968690163
17|Linear Acceleration|4.7935424|-8.671662|7.9443564|1557968690173
17|Linear Acceleration|4.564264|-8.650651|7.677792|1557968690183
17|Linear Acceleration|4.5569415|-8.915063|6.9995737|1557968690194
17|Linear Acceleration|4.16071|-8.9082775|6.219135|1557968690203
17|Linear Acceleration|3.9072003|-9.030262|6.0738277|1557968690213
17|Linear Acceleration|3.4188251|-8.661879|6.2091956|1557968690223
17|Linear Acceleration|2.7611432|-9.538629|6.6707854|1557968690233
17|Linear Acceleration|2.4807692|-9.933648|7.8325973|1557968690243
17|Linear Acceleration|3.430509|-10.237771|8.965017|1557968690253
17|Linear Acceleration|4.0596466|-9.52206|8.387035|1557968690263
17|Linear Acceleration|4.2732325|-8.785415|7.173102|1557968690273
17|Linear Acceleration|4.0469174|-8.042389|5.2140303|1557968690282
17|Linear Acceleration|3.7621748|-7.30911|4.1211457|1557968690292
17|Linear Acceleration|3.744047|-7.04723|4.4244866|1557968690303
17|Linear Acceleration|4.826781|-7.5963593|5.9137235|1557968690313
17|Linear Acceleration|5.3442826|-7.853386|6.359584|1557968690322
17|Linear Acceleration|4.7938876|-7.2670875|6.700513|1557968690332
17|Linear Acceleration|2.5206246|-4.8203325|7.122105|1557968690342
17|Linear Acceleration|2.6751516|-5.7773056|5.7475243|1557968690353
17|Linear Acceleration|3.2820852|-8.277774|5.5375695|1557968690362
17|Linear Acceleration|4.214729|-10.173723|4.837902|1557968690372
17|Linear Acceleration|5.129536|-11.731453|4.3589673|1557968690382
17|Linear Acceleration|5.7562504|-11.518349|4.5724783|1557968690391
17|Linear Acceleration|4.837558|-9.844228|4.518656|1557968690401
17|Linear Acceleration|3.240787|-7.787442|4.5077624|1557968690412
17|Linear Acceleration|2.9357593|-7.869706|3.8577595|1557968690422
17|Linear Acceleration|3.2677443|-8.5282545|3.1521144|1557968690432
17|Linear Acceleration|3.5893059|-9.221613|2.6878767|1557968690441
17|Linear Acceleration|3.4189131|-9.312117|2.7419696|1557968690451
17|Linear Acceleration|2.868475|-8.672976|3.685989|1557968690461
17|Linear Acceleration|3.5913534|-8.993007|3.8923135|1557968690472
17|Linear Acceleration|4.359336|-9.309156|3.7179127|1557968690481
17|Linear Acceleration|4.3039227|-9.111367|3.5130625|1557968690491
17|Linear Acceleration|3.938613|-8.734562|3.3115897|1557968690501
17|Linear Acceleration|3.6372344|-8.761435|2.8633857|1557968690511
17|Linear Acceleration|3.2254684|-8.937325|2.8165689|1557968690520
17|Linear Acceleration|2.862176|-8.898985|2.8914146|1557968690531
17|Linear Acceleration|2.4717476|-8.904199|2.8586502|1557968690541
17|Linear Acceleration|2.0671306|-8.99868|2.674612|1557968690551
17|Linear Acceleration|1.306175|-8.888388|2.6504836|1557968690560
17|Linear Acceleration|1.2213569|-9.219022|2.5485582|1557968690570
17|Linear Acceleration|1.5757687|-9.531662|3.0408735|1557968690580
17|Linear Acceleration|1.8038113|-9.482624|3.167901|1557968690590
17|Linear Acceleration|1.8435552|-9.4227295|2.8013878|1557968690600
17|Linear Acceleration|2.8259025|-10.239115|2.352756|1557968690610
17|Linear Acceleration|3.8364503|-10.610481|1.7189837|1557968690620
17|Linear Acceleration|4.013727|-10.642001|1.0033698|1557968690629
17|Linear Acceleration|3.2387843|-10.529074|1.0212317|1557968690639
17|Linear Acceleration|0.9466617|-9.395535|2.11415|1557968690650
17|Linear Acceleration|-0.5603647|-9.594282|2.4911017|1557968690660
17|Linear Acceleration|-1.1087203|-9.475187|4.0246434|1557968690670
17|Linear Acceleration|0.005776167|-10.603665|4.613691|1557968690679
17|Linear Acceleration|0.6854274|-10.876234|4.690805|1557968690689
17|Linear Acceleration|0.5920229|-10.710494|4.1516747|1557968690699
17|Linear Acceleration|-1.1392629|-10.548964|3.477539|1557968690709
17|Linear Acceleration|-0.59246445|-11.259587|4.263959|1557968690719
17|Linear Acceleration|1.0252919|-11.404684|3.9858947|1557968690729
17|Linear Acceleration|2.2397618|-10.6612625|3.0473056|1557968690739
17|Linear Acceleration|2.8096118|-9.636462|2.6282706|1557968690748
17|Linear Acceleration|1.5787506|-8.426865|2.9591923|1557968690759
17|Linear Acceleration|-0.35328817|-8.375716|3.5730538|1557968690769
17|Linear Acceleration|-1.9551909|-9.939355|3.6914744|1557968690779
17|Linear Acceleration|-3.0939858|-11.3834305|3.8107457|1557968690788
17|Linear Acceleration|-1.0579228|-12.680376|5.3367076|1557968690798
17|Linear Acceleration|-0.7259412|-10.73301|6.6819615|1557968690809
17|Linear Acceleration|-1.7808762|-9.710266|6.045847|1557968690819
17|Linear Acceleration|-3.9680882|-9.601277|5.324343|1557968690829
17|Linear Acceleration|-5.433856|-10.18956|4.280632|1557968690838
17|Linear Acceleration|-7.5215993|-10.656231|3.4999046|1557968690848
17|Linear Acceleration|-8.755084|-11.343479|2.54402|1557968690858
17|Linear Acceleration|-8.782263|-11.548355|1.8211592|1557968690868
17|Linear Acceleration|-8.232159|-11.40941|1.2793206|1557968690878
17|Linear Acceleration|-8.351821|-11.305011|0.715772|1557968690888
17|Linear Acceleration|-7.1308293|-11.349357|0.45393407|1557968690897
17|Linear Acceleration|-4.49466|-11.459881|0.7967163|1557968690908
17|Linear Acceleration|-0.2422018|-11.253401|1.6426036|1557968690918
17|Linear Acceleration|-1.8122439|-8.438553|2.0320363|1557968690928
17|Linear Acceleration|6.9906015|-8.287897|-1.3647358|1557968690937
17|Linear Acceleration|6.638112|-6.9197083|0.17997813|1557968690947
17|Linear Acceleration|4.6306896|-3.765294|3.3504832|1557968690958
17|Linear Acceleration|12.27242|-8.510849|3.8684719|1557968690967
17|Linear Acceleration|13.406726|-8.822325|4.3996644|1557968690977
17|Linear Acceleration|2.8740492|-5.7641416|4.520366|1557968690987
17|Linear Acceleration|-1.0779257|-7.7657313|1.3978984|1557968690997
17|Linear Acceleration|-3.5569167|-7.9890313|3.100349|1557968691006
17|Linear Acceleration|-5.1185217|-6.9872475|7.308481|1557968691017
17|Linear Acceleration|-6.9689074|-8.010904|9.303419|1557968691027
17|Linear Acceleration|-6.4936767|-9.050982|8.817659|1557968691037
17|Linear Acceleration|-6.269128|-7.417184|8.894559|1557968691047
17|Linear Acceleration|-4.2264085|-8.933765|5.542883|1557968691056
17|Linear Acceleration|-4.316073|-6.766075|3.0735772|1557968691066
17|Linear Acceleration|-3.5315628|-4.846706|1.7318256|1557968691077
17|Linear Acceleration|-2.915876|-8.953408|4.150861|1557968691087
17|Linear Acceleration|-6.699141|-1.5825748|5.08618|1557968691096
17|Linear Acceleration|-5.095726|-3.6510115|7.625366|1557968691106
17|Linear Acceleration|-3.1561441|-7.4969587|4.6472034|1557968691116
17|Linear Acceleration|-5.289713|-4.5063577|4.3363953|1557968691126
17|Linear Acceleration|-6.216358|-4.615467|2.9779758|1557968691138
17|Linear Acceleration|-4.348398|-5.4607496|3.0752368|1557968691146
17|Linear Acceleration|-2.9765854|-6.826668|2.8895385|1557968691156
17|Linear Acceleration|-4.3867283|-2.699412|4.8509274|1557968691166
17|Linear Acceleration|-3.123725|-0.61554444|11.501484|1557968691175
17|Linear Acceleration|-2.8546138|-8.626714|3.5537121|1557968691185
17|Linear Acceleration|-5.972515|-6.3512654|6.5750055|1557968691196
17|Linear Acceleration|-7.3008265|-7.5187945|6.6772375|1557968691206
17|Linear Acceleration|-8.969553|-8.801824|4.109371|1557968691216
17|Linear Acceleration|-11.997745|-13.276136|1.3437533|1557968691225
17|Linear Acceleration|-9.567408|-14.6953335|2.6440568|1557968691235
17|Linear Acceleration|-5.3928537|-14.069656|3.959504|1557968691245
17|Linear Acceleration|-5.1976132|-12.147247|4.1603937|1557968691255
17|Linear Acceleration|-6.519115|-8.891993|4.0655107|1557968691265
17|Linear Acceleration|-0.5648408|-14.622723|4.972264|1557968691275
17|Linear Acceleration|1.4367256|-16.620253|5.425843|1557968691285
17|Linear Acceleration|1.2778592|-13.815085|5.7651196|1557968691294
17|Linear Acceleration|0.4627247|-14.101253|5.8278313|1557968691305
17|Linear Acceleration|0.31505823|-15.63594|4.8974276|1557968691315
17|Linear Acceleration|-1.5207238|-15.31993|4.3927813|1557968691325
17|Linear Acceleration|-3.2414517|-10.68702|4.0350237|1557968691334
17|Linear Acceleration|-4.09156|-8.216593|4.662477|1557968691344
17|Linear Acceleration|-5.267171|-6.620987|6.4737086|1557968691354
17|Linear Acceleration|-6.267043|-6.0084724|5.2894707|1557968691365
17|Linear Acceleration|-6.157501|-4.6086707|5.445942|1557968691375
17|Linear Acceleration|-5.6767683|-5.9808326|5.377309|1557968691384
17|Linear Acceleration|-5.4001436|-7.8181725|5.185473|1557968691394
17|Linear Acceleration|-5.349583|-8.538487|5.233407|1557968691404
17|Linear Acceleration|-4.9974184|-8.623736|5.1235623|1557968691414
17|Linear Acceleration|-4.737239|-8.115856|4.6042886|1557968691424
17|Linear Acceleration|-4.8430367|-7.198744|4.0489683|1557968691434
17|Linear Acceleration|-4.7234173|-7.058292|4.771142|1557968691444
17|Linear Acceleration|-4.9517193|-7.56647|5.038453|1557968691453
17|Linear Acceleration|-5.0632467|-7.5901756|4.774901|1557968691464
17|Linear Acceleration|-5.236218|-7.4149942|5.172543|1557968691474
17|Linear Acceleration|-5.6470585|-7.208862|5.161882|1557968691483
17|Linear Acceleration|-5.517665|-6.855529|5.231159|1557968691493
17|Linear Acceleration|-5.311062|-7.037824|5.131399|1557968691503
17|Linear Acceleration|-5.723505|-7.577194|4.6263995|1557968691513
17|Linear Acceleration|-5.368137|-7.344099|5.1763296|1557968691523
17|Linear Acceleration|-5.54849|-7.197105|4.9442463|1557968691533
17|Linear Acceleration|-5.65878|-7.105362|5.1532106|1557968691543
17|Linear Acceleration|-5.57155|-6.5187364|5.437387|1557968691553
17|Linear Acceleration|-5.452188|-6.275032|5.5438986|1557968691563
17|Linear Acceleration|-6.3786173|-5.256975|5.4096394|1557968691572
17|Linear Acceleration|-6.3432994|-3.9152193|5.284004|1557968691582
17|Linear Acceleration|-6.029038|-2.752571|5.719331|1557968691593
17|Linear Acceleration|-5.8786798|-4.28504|5.842937|1557968691603
17|Linear Acceleration|-6.1159315|-5.2873406|5.495734|1557968691612
17|Linear Acceleration|-6.005624|-4.6247363|4.786828|1557968691622
17|Linear Acceleration|-6.8921013|-5.6509247|4.171069|1557968691632
17|Linear Acceleration|-7.730164|-5.6020603|5.0648766|1557968691643
17|Linear Acceleration|-7.3108654|-4.479704|5.626666|1557968691652
17|Linear Acceleration|-6.5351973|-4.1192|4.0254006|1557968691662
17|Linear Acceleration|-6.1352906|-3.141321|4.5255575|1557968691672
17|Linear Acceleration|-6.2805376|-2.0958474|4.117157|1557968691682
17|Linear Acceleration|-5.5056124|-2.3446436|4.9228153|1557968691692
17|Linear Acceleration|-5.164168|-8.224578|5.0844846|1557968691702
17|Linear Acceleration|-6.8088923|-9.856215|6.811321|1557968691712
17|Linear Acceleration|-8.911065|-5.754711|7.743629|1557968691722
17|Linear Acceleration|-3.5330865|-13.215641|8.266289|1557968691731
17|Linear Acceleration|-6.3811193|-10.595369|6.645665|1557968691741
17|Linear Acceleration|-1.3134484|-12.765921|5.192742|1557968691752
17|Linear Acceleration|-3.4754274|-9.095232|4.391398|1557968691762
17|Linear Acceleration|-6.6592517|-5.166178|4.043892|1557968691771
17|Linear Acceleration|-5.0096164|-8.709303|2.7885795|1557968691781
17|Linear Acceleration|-6.8652167|-6.290959|2.963443|1557968691791
17|Linear Acceleration|-7.3602753|-8.782181|2.5155158|1557968691801
17|Linear Acceleration|-4.3654194|-8.373522|4.2946577|1557968691811
17|Linear Acceleration|-7.8993583|-12.13863|2.9376013|1557968691821
17|Linear Acceleration|-4.0249743|-9.463626|4.1672206|1557968691831
17|Linear Acceleration|-5.1830144|-9.766767|3.991402|1557968691840
17|Linear Acceleration|-5.8212333|-9.700573|4.701286|1557968691850
17|Linear Acceleration|-6.14307|-9.449883|4.6336274|1557968691861
17|Linear Acceleration|-6.0621886|-8.784281|4.6098156|1557968691871
17|Linear Acceleration|-6.1659675|-8.688124|4.01114|1557968691880
17|Linear Acceleration|-6.3066654|-8.543387|3.4395204|1557968691890
17|Linear Acceleration|-6.392105|-8.65188|3.4801235|1557968691900
17|Linear Acceleration|-6.1762514|-8.855559|3.1449673|1557968691911
17|Linear Acceleration|-5.911466|-8.920814|3.06155|1557968691920
17|Linear Acceleration|-5.614007|-8.668469|3.0680666|1557968691930
17|Linear Acceleration|-5.699314|-8.480927|3.2787845|1557968691940
17|Linear Acceleration|-5.4670672|-8.115132|3.6254935|1557968691950
17|Linear Acceleration|-5.793581|-8.115207|4.2451324|1557968691959
17|Linear Acceleration|-5.8910747|-8.643513|4.266822|1557968691970
17|Linear Acceleration|-5.8972034|-9.081711|4.29683|1557968691980
17|Linear Acceleration|-5.87424|-9.545671|4.4418707|1557968691990
17|Linear Acceleration|-5.8913064|-9.652546|4.293769|1557968692000
17|Linear Acceleration|-5.6881466|-9.166246|4.1614904|1557968692010
17|Linear Acceleration|-5.7779613|-8.940334|4.031551|1557968692021
17|Linear Acceleration|-5.553816|-9.115426|3.664844|1557968692031
17|Linear Acceleration|-5.207574|-9.5567045|3.3731046|1557968692041
17|Linear Acceleration|-5.373077|-9.8737335|3.0490022|1557968692050
17|Linear Acceleration|-5.546658|-9.839506|3.0957465|1557968692060
17|Linear Acceleration|-5.3003893|-9.745995|3.2342358|1557968692071
17|Linear Acceleration|-4.9580803|-9.608523|3.3193536|1557968692081
17|Linear Acceleration|-4.8745575|-9.238703|3.3133087|1557968692089
17|Linear Acceleration|-4.985071|-9.309858|3.4191947|1557968692099
17|Linear Acceleration|-5.0685935|-8.888397|3.9038987|1557968692110
17|Linear Acceleration|-5.1190033|-8.76479|4.10837|1557968692120
17|Linear Acceleration|-5.0132275|-8.365279|4.26859|1557968692130
17|Linear Acceleration|-4.3956513|-7.929988|3.9545236|1557968692139
17|Linear Acceleration|-4.012763|-7.754236|3.6840196|1557968692150
17|Linear Acceleration|-3.7083974|-7.64375|3.3705463|1557968692159
17|Linear Acceleration|-3.1116452|-8.151761|2.958939|1557968692169
17|Linear Acceleration|-3.270267|-7.850168|3.118701|1557968692180
17|Linear Acceleration|-3.3701715|-7.716016|3.324583|1557968692188
17|Linear Acceleration|-3.359058|-7.6452246|3.3184347|1557968692198
17|Linear Acceleration|-3.327437|-7.434124|3.3836193|1557968692209
17|Linear Acceleration|-3.3286624|-7.183052|3.506503|1557968692219
17|Linear Acceleration|-3.3896255|-6.703492|3.6676517|1557968692230
17|Linear Acceleration|-3.362141|-6.638643|3.5957146|1557968692240
17|Linear Acceleration|-3.1681995|-6.446965|3.234542|1557968692249
17|Linear Acceleration|-2.9290314|-6.4942274|2.9277234|1557968692259
17|Linear Acceleration|-2.8195922|-6.551729|2.631483|1557968692269
17|Linear Acceleration|-2.8539972|-6.601775|2.452135|1557968692279
17|Linear Acceleration|-2.9830062|-6.7805104|2.2315612|1557968692288
17|Linear Acceleration|-3.157201|-6.477782|2.151379|1557968692299
17|Linear Acceleration|-3.0785294|-6.257331|2.0437694|1557968692308
17|Linear Acceleration|-2.7492487|-6.230102|2.040053|1557968692319
17|Linear Acceleration|-2.2109609|-6.5426083|2.1116815|1557968692329
17|Linear Acceleration|-1.6431141|-7.054864|1.9170184|1557968692338
17|Linear Acceleration|-1.2223322|-7.718039|1.5034351|1557968692348
17|Linear Acceleration|-0.7314589|-8.450085|0.86841965|1557968692358
17|Linear Acceleration|-0.14172363|-9.01243|0.5121002|1557968692369
17|Linear Acceleration|-0.031627655|-9.249026|0.69775486|1557968692379
17|Linear Acceleration|-0.37759614|-9.139217|0.83029366|1557968692388
17|Linear Acceleration|-1.0663846|-8.854286|1.1770549|1557968692398
17|Linear Acceleration|-1.690362|-8.226307|1.8856392|1557968692408
17|Linear Acceleration|-2.3059907|-7.596323|2.4880753|1557968692417
17|Linear Acceleration|-2.836059|-7.109578|2.8582077|1557968692427
17|Linear Acceleration|-4.206725|-6.740073|1.8434458|1557968692438
17|Linear Acceleration|-4.8020167|-7.943386|-0.18427086|1557968692447
17|Linear Acceleration|-4.630102|-9.833182|-2.7781515|1557968692456
17|Linear Acceleration|-3.5547233|-12.833031|-7.0743876|1557968692467
17|Linear Acceleration|-2.6897783|-16.298796|-7.318014|1557968692478
17|Linear Acceleration|0.31842756|-20.051485|-1.2502899|1557968692488
17|Linear Acceleration|1.4179144|-21.023075|4.703169|1557968692496
17|Linear Acceleration|-0.71415424|-16.294754|7.8237767|1557968692508
17|Linear Acceleration|-2.8406458|-12.821791|5.4956856|1557968692516
17|Linear Acceleration|-5.0082893|-9.814073|3.080151|1557968692528
17|Linear Acceleration|-5.901349|-7.57336|1.3713198|1557968692536
17|Linear Acceleration|-6.3377776|-6.212065|3.1132045|1557968692547
17|Linear Acceleration|-7.193389|-5.323282|5.0886416|1557968692556
17|Linear Acceleration|-7.208602|-7.517357|5.8036313|1557968692568
17|Linear Acceleration|-7.0174484|-10.091817|6.0027914|1557968692576
17|Linear Acceleration|-6.9223084|-11.545059|5.9590063|1557968692586
17|Linear Acceleration|-6.556755|-11.902749|6.1026697|1557968692597
17|Linear Acceleration|-5.7016125|-11.859592|6.378909|1557968692607
17|Linear Acceleration|-4.784902|-11.550658|6.473843|1557968692616
17|Linear Acceleration|-4.0241203|-11.0916815|6.1598825|1557968692627
17|Linear Acceleration|-3.8857708|-10.25448|5.916099|1557968692635
17|Linear Acceleration|-3.9685712|-9.347085|6.0550976|1557968692647
17|Linear Acceleration|-4.188796|-8.532743|5.928397|1557968692655
17|Linear Acceleration|-4.503518|-7.743376|6.022438|1557968692666
17|Linear Acceleration|-4.8575897|-7.152151|6.0879083|1557968692674
17|Linear Acceleration|0.2698562|0.8185997|-0.2997585|1557968692705
17|Linear Acceleration|0.3983214|0.6796589|-0.5784736|1557968692715
17|Linear Acceleration|0.57468987|0.44462585|-0.50517875|1557968692725
17|Linear Acceleration|0.70117706|0.024895668|-0.5602215|1557968692734
17|Linear Acceleration|0.5529373|-0.09148598|-0.8654987|1557968692744
17|Linear Acceleration|0.5331349|-0.04813099|-0.6791867|1557968692754
17|Linear Acceleration|0.5270071|0.05958271|-0.4469282|1557968692764
17|Linear Acceleration|0.42164677|0.17422104|-0.74738795|1557968692774
17|Linear Acceleration|0.1671904|0.6023998|-0.74843746|1557968692784
17|Linear Acceleration|0.20707645|0.99952126|-0.83922315|1557968692794
17|Linear Acceleration|-0.25513947|1.6140194|-0.82486284|1557968692806
17|Linear Acceleration|-0.09665072|1.6961966|-1.0954895|1557968692814
17|Linear Acceleration|0.16615474|1.6973095|-1.2930417|1557968692825
17|Linear Acceleration|0.30935094|1.4935179|-1.5486925|1557968692833
17|Linear Acceleration|0.41345727|1.1615028|-1.6169062|1557968692844
17|Linear Acceleration|0.7039068|1.0333776|-1.8190142|1557968692854
17|Linear Acceleration|1.1281925|0.75263786|-2.0124888|1557968692865
17|Linear Acceleration|1.4943959|0.280406|-1.740272|1557968692873
17|Linear Acceleration|2.263827|-0.18274975|-1.5558535|1557968692884
17|Linear Acceleration|2.4531624|-0.53205013|-1.9746993|1557968692893
17|Linear Acceleration|1.130076|2.48909E-4|-2.411456|1557968692904
17|Linear Acceleration|1.2320395|0.20830059|-2.9554386|1557968692913
17|Linear Acceleration|0.86158|0.3627844|-3.1538553|1557968692925
17|Linear Acceleration|0.662657|0.32731342|-3.0839295|1557968692933
17|Linear Acceleration|0.7348126|0.3192463|-2.9773254|1557968692943
17|Linear Acceleration|1.0579419|0.18280602|-2.493484|1557968692952
17|Linear Acceleration|1.4982388|0.20520401|-2.2126172|1557968692962
17|Linear Acceleration|2.0552552|0.37154007|-1.9847146|1557968692972
17|Linear Acceleration|2.5509996|0.22455692|-1.9944798|1557968692985
17|Linear Acceleration|2.8587708|-0.18189526|-2.1221178|1557968692993
17|Linear Acceleration|3.2179716|-0.6784506|-1.7838416|1557968693004
17|Linear Acceleration|3.3633885|-1.0557804|-1.6599207|1557968693012
17|Linear Acceleration|3.566955|-1.2155914|-1.8342532|1557968693024
17|Linear Acceleration|3.4836397|-1.175147|-2.2102134|1557968693032
17|Linear Acceleration|3.3950362|-1.1573057|-2.3928075|1557968693043
17|Linear Acceleration|3.2653708|-1.2330418|-2.2149065|1557968693053
17|Linear Acceleration|3.0857682|-1.1932497|-2.12136|1557968693062
17|Linear Acceleration|2.8781576|-1.1882334|-1.9724885|1557968693074
17|Linear Acceleration|2.538724|-1.127697|-1.7603114|1557968693082
17|Linear Acceleration|1.9498893|-1.1698046|-1.5709455|1557968693093
17|Linear Acceleration|1.2524399|-1.5046644|-1.3912816|1557968693104
17|Linear Acceleration|0.36432755|-2.242117|-1.3832545|1557968693112
17|Linear Acceleration|-0.13072252|-3.741867|-1.8317845|1557968693123
17|Linear Acceleration|-0.6614946|-5.63861|-2.3411782|1557968693131
17|Linear Acceleration|-0.83649635|-7.406087|-2.5344167|1557968693143
17|Linear Acceleration|-0.69452107|-8.24788|-1.8847597|1557968693151
17|Linear Acceleration|0.13168657|-7.812353|-0.83617294|1557968693161
17|Linear Acceleration|1.2251396|-6.4892607|-0.50429595|1557968693173
17|Linear Acceleration|2.0002723|-5.86672|-1.207549|1557968693182
17|Linear Acceleration|1.6673076|-5.781659|-2.1515398|1557968693193
17|Linear Acceleration|0.83681923|-6.0097227|-2.908928|1557968693201
17|Linear Acceleration|0.3544253|-5.9040585|-3.5445385|1557968693212
17|Linear Acceleration|0.14821756|-5.1123962|-4.044197|1557968693221
17|Linear Acceleration|-0.5613334|-3.418909|-4.331723|1557968693233
17|Linear Acceleration|0.026753902|-1.6770077|-3.963198|1557968693241
17|Linear Acceleration|0.38478708|-0.41000175|-3.7698064|1557968693253
17|Linear Acceleration|1.1363093|0.16677761|-3.659244|1557968693261
17|Linear Acceleration|2.002931|0.29856968|-3.2530427|1557968693272
17|Linear Acceleration|2.762157|-0.07078934|-3.6431985|1557968693280
17|Linear Acceleration|3.3921134|-0.6289692|-3.965557|1557968693293
17|Linear Acceleration|4.0766716|-1.4523878|-3.985584|1557968693301
17|Linear Acceleration|4.9130445|-2.319457|-3.126986|1557968693312
17|Linear Acceleration|4.8665757|-2.5977173|-2.0303614|1557968693320
